seller_id,avg_delivery_days,avg_score,order_count
3092c0b297aacfb4bb6e056ebe13b9b8,13.176470588235293,3.5714285714285716,21
30a2f535bb48308f991d0b9ad4a8c4bb,7.920454545454546,4.261363636363637,88
30a81d8cf85fb2ada1b1b094c9583a95,3.65,4.85,20
31344c16881c08a8a72c6d2eb29918c1,15.238095238095237,4.348837209302325,43
31561f325664a8a7aba4c8d0c3a9b3db,6.7894736842105265,4.578947368421052,38
318f287a62ab7ac10b703ac37435a231,11.721311475409836,3.870967741935484,62
31da954dc0855f2495c6310f70a2f931,7.666666666666667,4.233333333333333,30
323ce52b5b81df2cd804b017b7f09aa7,16.655172413793103,4.310344827586207,30
325f3178fb58e2a9778334621eecdbf9,5.717391304347826,4.456521739130435,46
32b8764b4ef628b53608fc34011fcc13,10.868421052631579,4.2368421052631575,38
3340ef1913fb70d28420f6ceb685c339,15.0,4.333333333333333,42
334cab711dee080b079fa5779b584783,6.423076923076923,4.961538461538462,26
33576ec5412fb5905d876f12f33bfde6,14.484848484848484,4.121212121212121,33
3361277dc30b7cccdb0c286b24219756,13.357142857142858,4.214285714285714,42
33a17d60c64393351ebf1ef860f4e0f2,10.127659574468085,4.617021276595745,47
33a6f4b1e7cdc205511e76ba1b6e0186,8.087301587301587,4.357142857142857,126
33ac3e28642ab8bda860a2f693000e78,8.17142857142857,4.228571428571429,35
33c51922b6e3c16b24a8f28e5833c99d,14.25,4.277777777777778,20
34056b8b55c1775a22af2331670a799c,12.493506493506494,4.0,78
343e716476e3748b069f980efbaa294e,15.347826086956522,4.0,24
3481aa57cd91f9f9d3fa1fa12d9a3bf7,9.76,3.88,25
34d1ca11b242c0fee2c834ae8d788566,12.634146341463415,4.3,41
3504c0cb71d7fa48d967e0e4c94d59d9,6.943396226415095,4.415094339622642,53
3586b8580d9c917874e053a1bb37b5ff,13.674418604651162,4.441860465116279,43
36a968b544695394e4e9d7572688598f,10.299363057324841,3.638036809815951,163
373ee4a3a775a733770ca3f790b8b9ac,9.826086956521738,4.0,23
37515688008a7a40ac93e3b2e4ab203f,14.631799163179917,4.084033613445378,240
376a891762bbdecbc02b4b6adec3fdda,11.706896551724139,4.672413793103448,58
3771c85bac139d2344864ede5d9341e3,12.3,3.566666666666667,30
3785b653b1b82de85ab47dd139938091,11.28,4.76,25
37be5a7c751166fbc5f8ccba4119e043,10.209219858156029,4.301418439716312,286
381c83fdca332ea6afd896da20bf6e4a,12.26086956521739,4.391304347826087,46
382229d1e840115ffe3dbf5ff460e417,8.520833333333334,4.26530612244898,49
38e679b9e0064cd94c6f035707344dae,10.75,3.9310344827586206,30
391fc6631aebcf3004804e51b40bcf1e,13.945072697899839,3.9533762057877815,627
392e0502231ae2f8b29994ef6398cd77,17.058823529411764,4.157894736842105,20
39d54ff918774174706fb065d7f9dc07,14.666666666666666,3.8,25
3a734b715d333a2588a3d54a0c9b8746,11.19047619047619,4.208333333333333,24
3ab971ce71839580d2ae5b4e40fe8044,6.351351351351352,3.888888888888889,38
3ade81dab5a172b88e1871c28ae05260,13.2,4.064516129032258,32
3b15288545f8928d3e65a8f949a28291,14.12396694214876,3.8536585365853657,124
3b872fd4747f01cc56206f2934198618,14.0,3.888888888888889,27
3bb548e3cb7f70f28e3f11ee9dce0e59,10.245283018867925,3.981132075471698,53
3bdff180c7e1f6551a643b99c265a120,9.827586206896552,4.016666666666667,61
3be634553519fb6536a03e1358e9fdc7,9.270833333333334,3.92,100
3c03b12bab54d8b37d79d914bfdb1aa0,13.279069767441861,3.880952380952381,43
3c487ae8f8d7542beff5788e2e0aea83,13.090909090909092,3.909090909090909,33
3c4e0452bff7a2a788179488d3d77032,13.11111111111111,3.742857142857143,36
3c7c4a49ec3c6550809089c6a2ca9370,9.320754716981131,3.68944099378882,161
3d5d0dc7073a299e31fa718ce1bc00b6,7.863636363636363,4.166666666666667,24
3d871de0142ce09b7081e2b9d1733cb1,12.951413427561837,4.11443661971831,1148
3d8fa2f5b647373c8620330c4e077a9f,8.770833333333334,4.044444444444444,49
3db66a856d18a9cba7c9241fc5221c50,15.232323232323232,4.171717171717172,99
3dbbce181edfaa4a597ec858c382d2ec,13.8,4.35,20
3df020b72d3d44b3af9d110fa3940b65,12.346534653465346,3.9504950495049505,101
3f3486b61f45078d4f31ee5e43d8c5bb,13.461538461538462,4.325,40
3f995f07c49d0d55a99d5c54957f7d81,9.116279069767442,4.209302325581396,43
3fd1e727ba94cfe122d165e176ce7967,15.166666666666666,3.8157894736842106,38
406822777a0b9eb5c50e442dd4cd3ec5,13.130434782608695,4.326086956521739,47
40d54b51e962dbe09cabbcfd33298dee,6.709677419354839,3.903225806451613,31
411f3b52d857390502ee4e4d5ceabc2d,8.2,4.2592592592592595,30
412a4720f3e9431b4afa1476a1acddbe,10.090909090909092,4.2727272727272725,22
41b39e28db005d9731d9d485a83b4c38,11.869565217391305,4.126050420168068,238
41c2bad7229b0c25e6becf179ebf63ff,4.304347826086956,4.956521739130435,23
41da412d33e8da4f22baf55cb1bde82c,8.80952380952381,4.714285714285714,21
4200ddf1967c5e41e48db62bc6d4b5ac,8.571428571428571,4.243243243243243,42
42b729f859728f5079499127a9c2ef37,7.458015267175573,4.3538461538461535,132
42bde9fef835393bb8a8849cb6b7f245,9.41025641025641,4.2,40
42ef3192a9ff87a22d1867b74b3ee205,8.91304347826087,4.6521739130434785,23
42fa4ee7240e9b8eb4576358ec142ba7,6.454545454545454,4.809523809523809,22
430315b7bb4b6e4b3c978f9dfa9b0558,14.0,4.0,21
4305fe92735c8a43d154ff6dd2b8d927,10.947368421052632,3.9047619047619047,21
431af27f296bc6519d890aa5a05fdb11,16.456,3.784,126
432c37c9dfba871172ec162e20118b8c,15.145454545454545,4.175438596491228,57
4342d4b2ba6b161468c63a7e7cfce593,15.0,1.263157894736842,20
4371b634e0efc0e22b09b52907d9d469,10.315315315315315,4.405405405405405,112
43f8c9950d11ecd03a0304a49e010da6,11.0,4.560975609756097,41
44073f8b7e41514de3b7815dd0237f4f,12.741721854304636,3.7565789473684212,153
440dd6ab244315c632130ecfb63827b1,16.22826086956522,3.851063829787234,95
4559697a8f7e637227c2eeaed843baff,12.463414634146341,4.068181818181818,44
45ba18c210d42734ec52c0c1c574e9ee,6.684210526315789,3.8292682926829267,41
45d33f715e24d15a6ccf5c17b3a23e3c,10.96551724137931,4.049180327868853,61
46dc3b2cc0980fb8ec44634e21d2718e,11.320610687022901,4.181308411214953,542
4736e9d642ef4257cd7622516931eb51,4.857142857142857,4.190476190476191,21
48162d548f5b1b11b9d29d1e01f75a61,10.764044943820224,3.758241758241758,91
4830e40640734fc1c52cd21127c341d4,9.532710280373832,4.1045454545454545,221
48436dade18ac8b2bce089ec2a041202,13.72108843537415,4.046357615894039,151
4869f7a5dfa277a7dca6462dcf3b52b2,14.54965156794425,4.122822299651568,1156
48efc9d94a9834137efd9ea76b065a38,10.588235294117647,5.0,34
49067458c68f7701fd334ce326accbe0,11.736842105263158,3.3684210526315788,38
4917cee8d902e13428c3ec4b1ca6f315,17.612903225806452,4.15625,33
4992e76a42cb3aad7a7047e0d3d7e729,7.8493150684931505,3.8378378378378377,74
4a1f694197d05fe70026b016a7316b41,10.478260869565217,4.391304347826087,23
4a3ca9315b744ce9f8e9374361493884,13.925925925925926,3.803931451612903,2009
4a3ccda38b2129705f3fb522db62ca31,12.77027027027027,3.7341772151898733,79
